author_id,name,affiliation_id
35598368800,H. Hugh Fudenberg,106964984
35478124100,B. Kevin Park,60020661
26643316500,Hiroshi Ishiguro,60001271
22134188600,David T. Curiel,60022756
7102093023,Shah B.J. Ebrahim,60031331
7101731978,María Dolores Luque de Castro,60003138
7101669815,Donna L. Spiegelman,60032499
57207896735,Märjo Riitta R. J̈arvelin,60012954
35403946100,Detlev Ganten,60024629
35353765300,Timothy R. Billiar,60012018
26642918300,Markus Graefen,60005036
7402176865,Hans Jürgen Herrmann,60025858
7401477722,Marc A. Rosen,60002146
7202970350,Jean Paul Ortonne,60008590
7102146930,Jane Wardle,60022148
7101964544,Heinz R. Reichmann,60018353
7101771217,David T. Felson,60006385
7005616302,Dmitri V. Golberg,60011019
57203053712,Lars Samuelson,100564158
56421537600,Myrna M. Weissman,60011605
36051252900,Chris D. Frith,60084279
35393397000,Jeffrey Schlom,60013409
35355159500,Laurence B. McCullough,105529809
8571413000,Hongji Xü,60102429
7406931133,Koichi Tanaka,118938648
7402129436,Roberto Miguel Lang,60021160
7202660467,Howell G. M. Edwards,60008524
7202350565,Akihiko Kondo,60011418
7201697703,Ian Murchie Thompson,116087066
56984291600,Alan Conrad Bovik,60013372
36066911900,Xin Mingm Zhang,60017179
36042061700,Joёl Ë.L. Menàrd,60028950
35501624700,Leon O. Chua,60025038
35495791700,Robert W. Colman,60008506
35474729900,Chris M. Wood,60010365
35392675700,Nirmal Kumar Ganguly,115289499
35381321800,Steven M. Haffner,60018573
24299799400,Yoshimi Takai,60026363
7405937868,Junjun Cheng,60108092
7202218145,Robert M. Post,60003158
7102750324,Daniel Samuel Pine,60003158
7102722482,Juergen Kirschner,60016239
7102228054,David J. Craik,60031004
57205189926,Thomas Anton Luger,60006490
57173306500,Qi Wang,60019616
36038356200,Bernhard Maisch,114434403
35567013500,James W. Evans,60008023
16481533900,Renxi Zhuo,60029306
7102022658,Zhifang Chai,60010432
6603547661,H. W. Tiemeier,60032499
55989014900,Yaonanr Nan Wang,60031863
55963791700,Nicholas Robinson,
35421163100,Walter Hermann Hörl,60026929
35402115100,Andrew C. Novick,60021160
35378654100,Munther A. Khamashta,60005518
34572176500,Ruth Nussinov,112852149
7202166114,Rodrigo F.P. Martins,60024410
7103355534,Paul DeVroey,100358672
7003391376,Ian R. Kenyon,60019702
56480010300,Akimasa Nakao,100786447
55499736300,C. B. Park,60016849
35375753800,Ferdinand C. Breedveld,60015618
34570724100,Peter D. Langer,60025221
7103151927,Valery V. Lunin,60007457
7102275804,M. De La Sen,60027856
7102253418,Robert Thayer Sataloff,60022890
7005402492,James M. Tour,60005286
57192306967,Ottavio R. Alfieri,60082964
55085136200,Pingcheung Chung Leung,60002798
36077908300,Michael J. Welch,60022756
36046872900,Jean Pierre Changeux,60010578
36039110300,Frans H.J. Claas,60015618
35448502300,Kari K. Alitalo,60029080
35396193900,Stephen I. Rennard,60005281
35083950900,Kouji Matsushima,60025272
26324923700,Danping Sheng Li,60073489
16464163800,Åke Lernmark,60029170
7409374359,Suo-Jiang Zhang,60027470
7401743864,Ian A. Wilson,60007103
7401518666,Kai Sun,60015574
7202004899,Harlee William Strausś,60012981
7103314644,Guido G.H. Gerken,60022003
7101737931,Fuller W. Bazer,60020547
7005432217,Brian W. Pogue,118127035
57203276032,Seung-jung Park,100701796
57034305100,Roger A. Bouillon,60025063
56926844700,Gustaaf Borghs,60070034
55292738200,Kazuhito Hashimoto,60002414
36907568700,Josip PecÇŽriÄ‡,60015024
36039560600,Karl Folkers,60007995
35406927700,Noel Scott Weiss,60015481
7202781204,Antonio Girolami,60000160
7202779648,Marcus Josephus Schultz,60001157
7101630491,Kurunthachalam Kannan,60010971
7006097367,Janet Treasure,60028884
54417289400,Jakob Robert Izbicki,60005036
36072381800,Yongpeng Wang,60004667
36065250700,Michael J. Bailey,60026553
36051179800,Luis H. Toledo-Pereyra,60000879
36044511200,Johan Hans C. Reiber,60019816
35463122100,Aldons Jake Lusis,60005247
35411672600,Donald Y.M. Leung,60102305
35377646900,John L. Cameron,60001555
35371418700,Marc G. Caron,60113147
7406517917,James E. Mitchell,60026161
7005450266,Katsuhiko Yanaga,60031615
56678958000,Gordon D.O. Löwe,60001490
55534718500,Shinichi Sato,60025272
55470423700,Yasuo Ikeda,60023462
35497433400,Horance H. Loh,60029445
35459934000,Herbert L. DuPont,60012516
35399054300,Dimitrios Tousoulis,60028900
35396805300,Jonathan Matthew Samet,60104705
35197282200,Jianxin Wang,60017060
7401667966,Torben Frøstrup Hansen,60030840
7103396069,Luc C.M. Martens,60033316
7103145542,Giorgio Parisi,60032350
7102030678,Edward Sander Connolly,60027565
7006596684,Constantine A. Stratakis,60017777
7005497759,Peter J. Pronovost,60076532
35477644500,John Michael White,60001170
25943896000,Zhong Fan Liu,60103141
16066032000,Charles Bernstein,122670615
11940681300,Pierre A. Jacobs,60025063
7201916259,R. E. W. Hancock,60010365
57020620400,Tianwei Tan,60021843
55665177200,Wanyee Lau,60002798
36042294000,Ajit Prithivaraj Yoganathan,117307383
34877903600,Xiangke Wang,60021227
7403222204,Artur M.S. Silva,60024825
7401493758,Taiji Tsukamoto,60020214
7201764407,Dennis Alexander Nowak,60002681
7103125898,Steven P. Armes,60001881
7102969520,Pietro Traldi,112668843
7102684371,Raffaele De Caterina,60028868
7102633377,Atsushi Takahara,60011047
7102174121,Lars A. Bäckman,60028378
7005057102,Viktor K.K. Prasanna,60029311
36048738800,Stanley Nattel,60013278
36041882500,Henk J. Busscher,60006027
35516684600,Sabir Yu Yunusov,60071636
35396633800,Michael D. Taylor,60030319
7404969066,Fusuo Zhang,60013551
7203051593,Mitsuaki Isobe,118903996
7202268274,Setsuo Hirohashi,60023890
7102608065,Hisataka Moriwaki,60002308
7102510958,Mark Woodward,60026851
7007163164,Usein M. Dzhemilev,60106908
7005529659,José Ramón Gónzalez-Juanatey,60002983
57202569274,Louise Annette Brinton,60006577
55531171800,Hákon H. Håkonarson,60030118
55085707900,A. Greenough,60011520
35593937800,Herbert E. Kaufman,112908756
35570524900,J. G. Chase,60020585
35478208900,Niels S. Høiby,60006564
35421270300,Judd W. Moul,60113147
35416034300,Akira Takahashi,100644754
35393178100,Thomas A. Waldmann,60013409
35375400500,Katsuyoshi Hatakeyama,60027970
7202884383,Sir Salvador Moncada,60003771
7103087629,Felipe F.F. Casanueva,60002983
7102317117,Philip C. Calder,60000703
7101787804,Niels P. Birbaumer,122243798
7006089061,Michael Áschner,60002388
7005419833,David S. Siscovick,60015481
57191253254,Koon Gee Neoh,60017161
36079090900,Takashi Takahashi,60032325
36071836000,Yong Wang,60005686
36068670100,Milton H. Saier,60030612
36067479700,Stafford L. Lightman,60020650
36049094500,Weijian Zhou,60026209
36041532400,Mark J. Hopkinson,60001881
36037904800,Ioan Aurel Pop,60024417
7403968484,Da-Wen Sun,60005141
7202391996,Peter Maria Vogt,60024052
7201549643,Mark D. Griffiths,60006029
7102987659,Lars Wallentin,60015216
7101751541,Philippe Amouyel,60104665
57203682506,Jon Cohen,118540361
56827193200,Michael Francis Holick,60003526
56448226000,Domenico Palli,60025357
56031971000,Rémi RÃ©mi Ã‰mi Quirion,60028492
36041280100,Roy M. Harrison,60019702
35391136800,Robert L. Goldenberg,60030162
26867592300,Volkmar Falk,60106629
26642946700,Dinakar Kanjilal,60000867
7103009985,Karl Werdan,60019016
7101888258,Alfred I. Neugut,60011605
57195244975,Daniel J. Weisdorf,60029445
55821339700,Zbigniew Darzynkiewicz,60029961
55800025000,Jaap Verweij,60032114
55731205500,Kiyoshi Kurokawa,60104344
36063369300,Elihu H. Estey,60031859
36043846800,Jack E. Baldwin,60026851
35569279700,Ioannis Csd Auth Gr Pitas,60015331
35496563900,Akiyoshi Namiki,60104575
35450678300,Bente Klarlund Pedersen,60030840
35429692200,Sen Itiroh R. Hakomori,60019216
35228215800,Margaret G. Wilson,60024941
7406803936,Tetsuya Yamamoto,60013623
7403581673,Kaiming Ho,60008023
7202383409,Douglas D. Richman,60030612
7201468610,Oliver G. Schmidt,60007746
7103155394,T. Poynard,60015622
7103071780,Brigitte Dŕeno,60032006
7102818954,Yok Lam Kwong,60006541
36050315700,Jiacong Shen,60007711
36014409400,Patricio A.A. Laura,60004518
35248976100,Wim J.G. Oyen,60107210
7403287000,Julianna Chung Ngor Chan,60002798
7202875528,Satoru N. Todo,60014652
7202730801,Masakatsu Shibasaki,60028441
7202408157,Fritz H. Schröder,60032114
7201983002,Christopher E. M. Griffiths,60003771
7201450975,Anil K. Sood,60015023
7102961274,Patrick R. Hof,60012981
7102049045,Michaël A. Unser,60028186
7006576300,Émile Daraı̈,60000905
56743744700,Jeffrey L. Anderson,60025488
36037665500,Kenneth M. Heilman,60014232
35516544900,Sridhar Komarneni,60001439
34568568400,Francis Joseph Giles,60007363
7401460954,Scott D. Solomon,60016782
7202687730,Kaare M. Christensen,60019160
7006211762,Thomas Matthijs van Gulik,60001157
56911177400,David J. Weatherall,60001633
54797497200,Gerd Heusch,60007896
35459167700,Joshua Jortner,60005681
35444605400,Shigeaki I. Baba,117565576
35371393900,Jos R.T.C. Roelandt,60032114
24728579800,John S. Yudkin,60022148
7202899431,John R. Hodges,122228797
7103295097,Chi K. Tse,60008928
7102823647,Giorgio Ciprandi,122111844
7102766542,James F. Sallis,60010679
7006491873,Patricia Melin,60007423
57189842489,Matt Atherton,
35511007300,Dimitrios George Oreopoulos,60014468
35420677900,Hans P. Lassmann,60011394
7404813508,Chichao Chan,60007651
7403420647,Vinod Kumar Gupta,60000717
7202699346,Jamés Olen Armitage,60016261
7202257119,Gerd Assmann,116244410
36077223400,Min Jer Wang,60026617
36071339100,Wei Y. Wang,60014826
36046428500,Robert C. West’,60032179
36037164600,Guenther Jüng,60116463
36014019800,Godefridus J. Peters,60001997
35399481100,Robert A. Hegele,60029991
34975085700,Alan David Kaye,60007566
7202824650,Allan S. Jaffe,60005558
7201782377,Michael Maes,60028190
7102683476,Chris Van Weel,60008950
7102494372,José María Miró,60010814
7101926633,Seppo Ylä-Herttuala,60024252
7006250500,Helen Margaret Stöeckli-Evans,60002081
56358969200,Min Gu,109583442
55066408600,Katsushi Tokunaga,60025272
35495839100,Valentin N. Parmon,60026991
35202335200,Hangqing Yu,60019118
7202645907,Gerhard Andersson,60009358
7201521272,Jeremiah F. Stamler,60013227
7201376856,Liangnian Ji,60021182
7102893317,P. J. Withers,60003771
7102629229,Yoshiaki Toyama,60025252
7102013693,C. J. Spence,60026851
7006696771,Michael I. Friswell,60004572
7006186911,John E. Madias,60016846
7004770044,Manuel Battegay,60028287
36037235400,Anders Björklund,60029170
35378149600,D. F. Swaab,60029310
35371482400,O. H. Frazier,121505909
24318493000,Hikka Soininen,60103673
8091118200,Reinhard Miller,60006384
7404181306,Chunming Xu,60103279
7401899611,Francis D. Moore,60007027
7102409241,Kenneth A. Ellenbogen,60002476
7004976407,Steffanie Strathdee,60030612
57192178208,Aboul Ella Hassanien,60010294
55328836300,Mohammad Tariqul Islam,60001821
36072127500,Rui Z. Wang,60000937
36047973400,Samuel Zachary Goldhaber,60016782
35496805200,Bo L. Lönnerdal,60014439
35473278300,DésiréL Luc Massart,60070715
26641634900,Michael P. Busch,60023691
9939370800,Jianzhong Zhang,60005244
7402671788,Christopher D.M. Fletcher,60016782
7201651078,Gerd Schmitz,60020016
7006530848,John B.B. Holcomb,60021568
7005188945,Wolfgang Schuhmann,60005322
57193960263,Sang Yup Lee,60032144
55723284800,Jacques Philipe Caen,60029741
35499890600,Markku A. LeskelÃ¤,60002952
35428411000,Howard L. Weiner,60016782
7102980525,Christos C. Zouboulis,60077873
7102602445,Alberto Orfao,60008532
7005802145,Alicja Wolk,60003858
7004954228,Sabine V. Van-Huffel,60025063
56734783100,Li Chen,60018308
55711952200,Grzegorz Opolski,60069009
36067473900,Sanghyun Kim,60008783
36042834900,Erko Stackebrandt,60072343
35510737700,Fereidoon Shahidi,60019000
35393852700,David E. Neal,60031101
35373462100,Peter Robert Galle,60031216
35372035900,Andrew Louis Warshaw,60029929
35355246400,Yoshihide Hayashizaki,60016648
35227986100,Samo Stanič,60025254
12773171100,Jingyu Yang,60010080
12243554300,Xiaojun Zhou,60025084
7403518026,Robert Thomas Jensen,60027053
7402209193,Bruce D. Walker,60017135
7103007058,Mikael Knip,60002435
7102849214,Guangtian Zou,60019616
7006245533,Bart M. Nicolaï,60025063
7005665016,Laurence N. Kolonel,60013791
7005319198,Victor M. Montori,60005558
54912078200,John P. Chalmers,60025709
36045165400,Wilhelm P. Kirch,60018353
24832523800,Liang Zhu,60025945
7202902345,David B. Allison,60021121
7201467000,Stephen J. Forman,60007474
7103159684,Malcolm C. Pike,60009343
7007114436,George Michael Sheldrick,60031514
57203179721,James M. Wilson,122726023
56771586600,Pål Aukrust,60010348
36062947800,Liping Zhang,117807319
35354538200,Kazuaki Shimamoto,112494581
13103739800,Guan-Hua DU,60057894
8877064200,Dongxing Wang,60029306
8083395800,Teruhiko Tamaya,60011001
7403460602,Gao Qing (Max) Lu,60021097
7202880919,Hans Joachim Eichler,60011604
7201832907,Virgil Craig Jordan,60015023
7102541626,Koping Kirk Shung,60029311
7102492037,K. Hüsnü Can Başer,60006471
7102408994,Eugenio Picano,60009071
7101985703,David Paul Nicolau,60018395
7101909107,Pedro Willem Crous,118241910
7005943243,Shuming Min Fei,60005244
7005331011,Piotr P. Ponikowski,60007108
7005085831,Andrea Massa,60015986
7004123201,Kristina Sundquist,60029170
57203080030,Kalapattukuppuswamy Kuppuswamy B. Balasubramanian,60025757
56981758200,Janusz B. Pawliszyn,60014171
56415754000,Mathias Fink,60105746
55415053000,Robert A. Harrington,60012708
55123574900,Robert O. Ritchie,60007174
35480566200,Earnest L. Wynder,60033121
35391927700,Panos E. Vardas,60069142
34770421900,Gerald J. Gleich,60025488
8299798100,Liang G. Chen,60010851
7202807854,José M. Kenny,60003003
7202677187,Atsushi Nakajima,60010998
7102229127,Ben A. Oostra,60032114
57208570946,Rakesh Kumar Gupta,60097512
57190283679,Isao Karube,60028013
57207723243,Jordan A. Nash,60016908
35226997700,Alessio Bocci,60019778
57202557628,Sw R. Banerjee,60013881
55422199300,Steve J. Pearton,60013959
7406754790,A. M. Smith,60017592
55169492300,David M. Strom,60113678
35227132600,Gerald P. Eigen,60029622
35227641800,Manel Ivan Martínez,60019232
56426644700,Paul K. Chu,60013983
35355646700,Richard D. Kass,60003500
56597596100,Th A. Müller,108908307
7005817505,Andreas Tünnermann,60029507
57202224055,Michael K. Jones,60009254
36041136800,J. William Gary,60029526
35227380900,Harris P. Kagan,60003500
35227622500,Andrew Mehta,60018526
36046801000,G. E. Zaikov,60096196
57190800185,Xinchou Lou,60030635
57207806629,Suen R. Hou,60017396
34767918400,James E. Brau,60012317
56654167600,Robert V. Kowalewski,60003122
56438842500,Chris M. Hawkes,60019702
7401520916,Harold M. Evans,60021121
35227957300,Randall J. Sobie,60003122
57204827884,Abraham Seiden,60024941
36042579800,A. T. Watson,60019702
35228086100,Bjarne Stugu,60029622
57203055289,Daniela Bortoletto,60026851
36038963000,Yuri S. Kivshar,60008950
35227622600,Martino M. Margoni,60000481
56321805400,Alessandro M. Rossi,60114720
36049973800,Klaus H. Ploog,60011357
55260847800,Kazuhiko Hara,60014256
35227973800,Sally C. Seidel,60033021
7404772262,John C. Hill,60031101
35227243000,Paul F. Harrison,60022020
7004882721,João M. Seixas,60022689
35227737000,Roger W. Moore,60030835
35227147500,William T. Ford,60000221
35227163500,J. A. Ernst,60011666
8398051000,Peter J. Bussey,60001490
35354875500,Timothy J. Adye,60023254
35226990500,Giovanni Calderini,60025995
35227848400,Steven H. Robertson,60002494
36148321100,Franco Simonetto,60000481
35277567100,Melvyn J. Shochet,60029278
36945689200,Jan P. Meyer,60022403
35228222000,Hugh H. Williams,60006297
35227513500,Joseph Kroll,60016576
35227496800,Andrew James Lankford,60007278
35226934600,Doug P. Benjamin,60028609
35350702500,Igor V. Gorelov,60007457
35227366200,Weishu Hou,60005429
35227953100,Patrick L. Skubic,60030931
35227012000,Joseph F. Boudreau,60015543
35227979100,Horst Severini,60030931
35226919900,Philip S. Baringer,60015457
36077110400,Donald H. Miller,60009254
35227979900,Krzysztof Śliwa,60023143
35227732900,James D. Olsen,60003269
8903094300,Norbert Wermes,60007493
56132841400,Shi Xue Dou,60011664
56520932400,John E. Bowers,60029241
56978785600,Usha Mallik,60024324
35228271900,Xiangyao Wu,60016112
35231679900,Saulan Wu,60032179
56438617700,P. H. Hansen,60029445
55665272100,Harold Vincent Poor,60003269
35227256600,Melissa E.B. Franklin,60009982
35227618500,Louis Lyons,60015150
35227064400,Justin E. Cochran,60004354
55254610800,Marco Rescigno,60021660
35228079000,F. Ukegawa,60014256
35227848800,Soeren A. Prell,60004354
56213623900,Masahiro Morii,60009982
7501832501,Sungkeun Park,60005273
6701833984,Jane M. Nachtman,60024324
57202556932,Peter Mättig,60007493
35227050000,Sridhara Dasu,60032179
34769039700,Abner Soffer,60005681
35226947400,Rainer Bartoldus,60025590
56967682700,Bruce A. Schumm,60085982
56448126100,Richard L. Lander,60014439
35227366700,Joey W. Huston,60031707
16658949300,Kurt Cruse,60021841
56480009100,Robert A. Kyle,60005558
36050490200,David A. Ritchie,60031101
36924016900,Young Ban,60014966
36040798600,Dieter H. Bimberg,60019499
35227278400,Jean François Grivaz,60073296
34975046100,Shinhong Kim,60014256
35350563300,W. A. Kozanecki,60106017
35227177200,Frank Filthaut,60016529
56438958100,Yoshinobu Unno,60003218
35227144500,Frank Fiedler,60031216
35354493600,Craig A. Blocker,60016247
35227047300,C. Dallapiccola,60014313
35227949500,Nikolai B. Sinev,60012317
37093955500,Michael H. Schmitt,60007363
55856929200,Giovanni Marchiori,60025995
55325844500,Sergey P. Denisov,60068675
36149032300,Jinzhong Zhang,60027561
36621402100,Padma Kant Shukła,60005322
35227264600,Stefano Giagu,60032350
35462445500,Arthur C.V. Gossard,60029241
10639199500,Paul Kyberd,60020623
35228083300,Christopher G. Tully,60003269
35227056600,Frank S. Chlebana,60013881
35226935900,Bobby Samir Acharya,60021660
35227615300,Robert L. McCarthy,60004285
35227607600,Elliot David Lipeles,60006297
8346083300,Aldo Penzo,60024324
36071820200,Zhizhan Xü,60027363
35354210300,Jean P. Martin,60016849
35227361000,John David Hobbs,60026415
35274563200,Mario Campanelli,60022148
35227969400,Pekka K. Sinervo,60016849
35227839500,James Proudfoot,60028609
57209094034,Paul L. Tipton,60005455
56978805100,Fabio Anulli,60021660
56025381300,Giuseppe Della Ricca,105772374
36039377800,Roger John Barlow,60003771
16661705100,Edith Müller,60028717
56808147200,Lucio Cerrito,60114688
55542038400,Yoshinori Tokura,60025272
7201565848,Gail G. Hanson,60029526
35228074900,Adrian Stan Thompson,60001490
35227947300,R. Dean Schamberger,60026415
34875711100,Lee Sawyer,60016251
8790523400,Wim Dé Boer,108908307
35226978500,Robert E. Blair,60028609
35227373700,Emlyn W. Hughes,60030623
35230028400,Michael J. Kobel,60018353
35273234200,José Ocariz,60025995
35227971700,Andrei A. Salnikov,60025590
56978617500,Michele J. Costa,60012259
35227836300,Arnulf Quadt,60031514
56978658700,Gideon Alexander,60005681
35227994300,Elizaveta K. Shabalina,60031514
35227147300,Richard D. Field,60013959
34874550300,Emanuela Barberis,60028628
56967736500,Paola Giannetti,60113665
35228085300,Michael G. Strauss,60030931
25522529400,Christophe R. Royon,60015457
55738821800,Edward R.T. Tiekink,60107208
35277533400,Evelyn J. Thomson,60006297
55382762600,David Richard D.R. Holmes,60005558
52163841200,Yanfen Liu,60005429
35226946900,Brad K. Abbott,60030931
56978768800,Thomas J. LeCompte,60028609
35227265800,Konstantin Goulianos,60026827
35227955000,Gabriella Sciolla,60016247
7006411063,Georgy A. Chelkov,60000308
8903088900,Raimund Ströhmer,60012689
8301003700,Václav Vrba,60016576
35226936400,Justin B. Albert,60003122
56978792600,Robert L. Kehoe,60017536
35277586500,Lucia Masetti,60031216
35227249800,Phillip Gutierrez,60030931
7006683179,Hartmut F.W. Sadrozinski,60024941
35313280300,Yuri S. Gershtein,60030623
35227037900,Fabio Cossutti,60114764
7006560618,James Lewis Pinfold,60030835
31967708800,Teresa Lenz,60030635
7103319680,Hermann Sebastian Füeßl,119234240
36040759400,Yitai Qian,60089931
35228269400,Daria Ziemińska,60021121
7102974175,Deepak L. Bhatt,60016782
35227027600,P. J. Clark,60027272
16658354000,Georg Denk,117144571
55663482300,Albert D. de Roeck,60019778
35227002400,Raymond Brock,60031707
7101801755,Siegfried Bethke,60008743
35227748400,Stefano P. Passaggio,60114732
35226932500,Alexander V. Artamonov,60018710
35227486300,Martin L. Kocian,60025590
57203215394,Daniel Whiteson,60007278
56448147800,Peter Elmer,60003269
7005240663,Francesco Cerutti,60007174
57202562725,Scott S. Snyder,60006221
57189084042,Kenneth A. Johns,60010065
23494961300,Daniel Blöch,60103368
35226940800,Alberto Annovi,60113665
7004114442,Frans Meijers,60019778
35229426400,Philippe Grenier,60025590
35227605100,William S. Lockman,60085982
35227287700,Nikolaos D. Giokaris,60028900
35226993500,Andrew Brandt,60003467
35227988700,Fabrizio Scuri,60113665
32767502100,Andrew P. White,60003467
36047619400,Jerry A. Shields,113942280
55197051100,Raj Mittra,60022144
36050889800,Alan Eli Willner,60029311
24285120000,Dimlee Kwong,60032754
56448211700,Stephen J. Wimpenny,60029526
36038671300,Elliot K. Fishman,60005248
35226987200,Marcella Bona,60022109
56967754100,Lorne J. Levinson,60017563
35447872800,Robert E. Scully,60029929
35227970800,Marjorie D. Shapiro,60007174
35277534000,Aurore Savoy-Navarro,60013881
35351751800,Abolhassan Jawahery,60020304
31967524300,Niklaus B. Berger,60104653
7003663342,Francesco Luigi Navarria,60114720
56250385700,M. Wittgen,60025590
36041695200,Gideon Bella,60005681
35228106700,Ryuichi Takashima,60022797
7406648031,John Allan Wilson,60019702
35227374900,Karl Jakobs,60025641
7203016479,Krzysztof Matyjaszewski,60025574
35226977100,Marc Besançon,60106017
57207715341,Bernd Aa Petersen,60019778
57196809411,Keizo Sugimachi,60011047
55444194400,Frank Joachim Hartmann,108908307
57201560199,Yoshichika O. Õnuki,60027792
7202519228,Peter M. Watkins,60019702
55667348900,Alberto Aloisio,60017293
35227856700,Michael M.H.M. Rijssenbeek,60026415
35227271500,Howard S. Fox,60023643
7003925191,Andris Skuja,60020304
7003641652,Mark J. Oreglia,60029278
36051409500,Alfred Forchel,60012689
35355659000,Georges Azuelos,60009507
35228075700,David D. Stuart,60029241
7202190781,Steve L. Lloyd,60022109
13906348600,Krisztián Peters,60030635
7005344981,Ian C. Brock,60007493
46361101700,Glen D. Cowan,60020595
55412398100,Gianluca L. Usai,60003467
6602710003,Kiyotomo Kawagoe,60011047
35227011500,Florencia Canelli,60012614
36038584600,Jean P. Lees,60019513
56967694600,Shlomit Tarem,60022403
35227838600,Milind V. Purohit,60018179
35926846100,Achim Stahl,60016653
56866707500,Werner T. Meyer,60005322
35352197000,Kelby J. Anderson,60029278
7006418936,Paolo Giacomelli,60114720
7201394374,Hamish A. Gordon,60006221
55701833100,Benzhong Tang,60008592
56978532600,Jørn D. Hansen,60017041
7005168892,J. E. Pilcher,60029278
7004942393,F. S. Merritt,60029278
8353250300,Maurice Garcia- Sciveres,60007174
55741345700,Serban D. Protopopescu,60006221
7203050016,Victor A. Matveev,60004764
34881572300,Ulrich Husemann,108908307
26667747100,Alison Lister,60010365
57202562494,John A. Parsons,60030162
57203237985,Olivier Schneider,60028186
35271010300,Concezio Bozzi,60024690
35227034800,D. C. Chakraborty,60009550
56439029400,Véronique Boisvert,60020595
7102105463,Richard G. Kellogg,60020304
55902750300,Michael Shur,60025534
14045516300,Salvatore Nuzzo,60022778
35228011700,Jan Stark,60104653
35227953400,S. J. Sekula,60017536
35227357700,Olga B. Igonkina,60002483
56024254100,Konrad Kleinknècht,60031216
35227483400,Sandra Leone,60113665
34568529500,Jaroslav Antoš,60001987
57203233226,Dmitri Tsybychev,60016896
35227176800,L. Duflot,60073296
35228229300,C. P. Ward,60031101
35228145300,Stanislav S. Tokár,60001987
7202932688,Austin H. Ball,60019778
7402442071,Jean Pierré F. Fryns,60031069
7103353465,Richard K. Keeler,60003122
7101848031,A. Ferrer,60002644
7004954575,Benjamin J. Eggleton,60025709
56181407300,Yongsheng Gao,60020661
7102088807,Tobin J. Marks,60007363
55537812200,Daniel Treille,60019778
14007209600,P. S. Wells,60019778
6603962980,G. Jarlskog,60029170
57203031981,Tara G. Shears,60020661
56448205100,Marco Cuffiani,60114720
35278894500,Fabrizio Salvatore,60017317
35228071200,P. Michael Tuts,60030162
56448168000,James G. Branson,60030612
8606786700,Z. P. Zhang,60031581
35313916500,Stefano Marcellini,60114720
35415928000,William Clifford Roberts,60031742
7102607898,Peter Sherwood,60022148
35227979700,Ed E. Schmidt,60013881
7006875836,Otmar Biebel,60028717
7007073760,Luc Pape,60019778
36945595500,Adriaan C. König,60016529
36048279900,Kenneth Watson Bell,60023254
57202563782,Ryszard Stroynowski,60017536
35226998800,Antonio Boveia,60003500
7202762848,Ludwig Schultz,60007746
7004243465,Wolfram D. Zeuner,60019778
8790525200,Krzysztof Doroba,60013756
7006944872,G. Marco Dallavalle,60114720
8738691400,Tord Ekelöf,60003858
57191623580,Mark S. Neubauer,60000745
55538128300,Dimitris Loukas,60001104
36040908600,Hideo HOSONO,60031126
35227972900,Bernhard Spaan,60032991
35227510800,Alexander Kupčo,60016576
16020503000,Christian Zeitnitz,60022995
35227523700,Alexander Khanov,60006514
36119120200,Bernard B. Raveau,60017281
22996961300,Hans Peter Beck,60020486
12646424200,Kohei Yorita,60023462
8903076100,Andreas B. Meyer,60030635
7102679861,Joan A. Fuster,60002644
57203199319,William Trischuk,60016849
55159891200,Alessandra Romero,60012259
35227648200,Wolfgang F. Mader,60018353
7202041613,Giorgio Pietro Maggi,60027299
35392448100,Mercouri G. Kanatzidis,60007363
35227995300,Vladislav Ŝimák,60013323
35227756800,Harvey B. Newman,60031581
35227721700,Lawrence J. Nodulman,60028609
35420992900,Loren N. Pfeiffer,60003269
56243395200,Zhongmin Su,60010955
7402721166,Xuemin (Sherman) Shen X.,60014171
57202557646,Mariusz Przybycien,60017351
7007013278,Erez Etzion,60005681
7005863934,Giuseppe Iaselli,60027299
35228210600,Un-ki Yang,60013682
7006058984,Kevin F. Einsweiler,60007174
35479446200,Henry Fritz Schaefer,60029747
35314764300,Gareth J. Hughes,60008483
7102422627,Marcello Maggi,60114715
7007049415,Josef Hrubec,60025205
56220801900,Eckhard von Toerne,60007493
35226995100,Marco Bomben,60025995
56439016700,Jürgen Kroseberg,60007493
35228076600,Guido Volpi,60019232
34970679100,Aleksander E. Bondar,60002049
35354028500,Fabrizio Fabbri,60114720
6701389778,Th D.D. Papadopoulou,60002947
55421659900,Alfredo N. Ferrari,60003858
14634343200,Gregory David Martínez,60002092
35314113500,G. P. Siroli,60114720
35227360400,J. M. Izen,60009415
35228266100,Huijun Zhang,60027631
35227880700,Flera Rizatdinova,60006514
7402768124,Guang-Can Guo,60019118
16659636000,H. J. Gárschagen,60006680
8791909900,Rudolf K. Fruḧwirth,60025205
55444710200,Erich W. Varnes,60010065
35227854700,Marc André Pleier,60006221
57203075229,Gustaaf Brooijmans,60030162
8859589200,Antonio Baroncelli,60019118
7102479035,G. Selvaggi,60022778
7005947314,Gregor Herten,60025641
7005041971,Vincenzo Canale,60017293
56847117100,Peter W. Krieger,60016849
35226955000,Paolo Azzürri,60113665
34975066400,Martin Jansen,60003451
57200136284,Kirsten Tollefson,60031707
55180050100,Paul von Ragué-Schleyer,60029747
8086252800,Christine Kourkoumelis,60028900
7004087284,Chiara Meroni,60114755
55443867700,Colin Gay,60010365
35763389500,Koji Terashi,60025272
